,start station name,start station latitude,start station longitude
26371823,Somers St & Broadway,40.67945,-73.90474
18373944,South End Ave & Liberty St,40.711512,-74.015756
7117240,South St & Gouverneur Ln,40.70355377,-74.00670227
34747479,South St & Whitehall St,40.70122128,-74.01234218
65003948,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156
57770574,Southern Blvd & Avenue St. John,40.812769,-73.901583
49347605,Southern Blvd & E 142 St,40.807347,-73.908097
52405463,Southern Blvd & E 149 St,40.811892,-73.904192
36913476,Southern Blvd & E 172 St,40.834124,-73.88955
60607733,Southern Blvd & E 174 St,40.836733,-73.887931
38923110,Southern Blvd & E 175 St,40.839335,-73.886445
48261636,Southern Blvd & Tiffany St,40.818185,-73.894143
62676470,Southpoint Park,40.75370225419114,-73.95865201950072
52200007,Southwest Park - Jackson St & Observer Hwy,40.737551,-74.041663
58268279,Spring St & Hudson St,40.72583996792375,-74.0076532959938
64818892,Spruce St & Gold St,40.7103231,-74.0043228
27648584,Spruce St & Nassau St,40.71146364,-74.00552427
31707226,St Ann's Ave & Westchester Ave,40.815887,-73.911918
21676841,St James Pl & Oliver St,40.71307916,-73.99851193
27354418,St James Pl & Pearl St,40.71117416,-74.00016545
20760776,St Johns Pl & Washington Ave,40.6737236,-73.9631611
58287399,St Marks Pl & 1 Ave,40.72779126,-73.98564945
51596720,St Marks Pl & 2 Ave,40.7284186,-73.98713956
55645015,St Marks Pl & 4 Ave,40.68177810928762,-73.97988975048065
27512848,St Mary's St & Jackson Ave,40.808891,-73.91081
41685094,St Nicholas Ave & E 134 St,40.816234,-73.948222
27527486,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149
45401966,St Nicholas Ave & W 134 St,40.816234,-73.948222
30431346,St Nicholas Ave & W 137 St,40.818477,-73.947568
65631515,St Nicholas Ave & W 150 St,40.827212,-73.942722
43334099,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763
33467043,St. Ann's Ave & E 144 St,40.811112,-73.914932
42587292,St. Nicholas Ave & W 126 St,40.811432,-73.951877
42545992,St. Nicholas Ave & W 155 St,40.830663,-73.941323
47826785,St. Nicholas Ave & W 157 St,40.832314,-73.94102
38083536,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868
39348777,Stagg St & Morgan Ave,40.710681,-73.93372
60120725,Stagg St & Union Ave,40.70877084,-73.95095259
39243676,Stanhope St & Fairview Ave,40.70998,-73.91116
65751474,Stanton St & Chrystie St,40.72229346,-73.99147535
53315665,Stanton St & Mangin St,40.71782143,-73.97628939
64834934,Stanton St & Norfolk St,40.720747,-73.986274
1754162,State St & Smith St,40.68926942,-73.98912867
68097847,Station demo,40.604017,-74.019709
42651000,Steinway St & 19 Ave,40.778089,-73.899558
54440527,Steinway St & 21 Ave,40.774798,-73.903787
24109830,Steinway St & 23 Ave,40.7713937,-73.9077436
37172410,Steinway St & 28 Ave,40.7656251,-73.9136695
59309477,Steinway St & Broadway,40.75905795418586,-73.91897544264793
61976776,Steinway St & Ditmars Blvd,40.772717,-73.906127
47244756,Stephen St & Seneca Ave,40.6988,-73.9007
68884686,Sterling Pl & 5 Ave,40.678970070475735,-73.97855266928671
554149,Sterling Pl & 7 Ave,40.67716489469059,-73.973827958107
49165949,Sterling Pl & Bedford Ave,40.672695,-73.954131
57435504,Sterling St & Bedford Ave,40.6627059,-73.9569115
55371200,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991
44373342,Stewart Ave & Johnson Ave,40.70869,-73.92587
38012095,Stockholm St & Wilson Ave,40.699304,-73.923044
33291060,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587
43529621,Suffolk St & Stanton St,40.720664,-73.985179
27567413,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
43930518,Sullivan Pl & Franklin Ave,40.664079,-73.960251
3382016,Sullivan St & Washington Sq,40.73047747,-73.99906065
48548476,Sunken Meadow Comfort Station,40.79558,-73.91906
46798523,Suydam St & Broadway,40.69544,-73.93223
10402645,Suydam St & Knickerbocker Ave,40.702013,-73.923769
30216971,Suydam St & St. Nicholas Ave,40.70636,-73.91945
58383013,Thompson St & Bleecker St,40.72840059450829,-73.99968780577183
25414933,Throop Ave & Myrtle Ave,40.69622937,-73.94371094
67581623,Tiebout Ave & E 184 St,40.858498,-73.89637
54541738,Tiebout Ave & E Fordham Road,40.861915,-73.894831
45108311,Tinton Ave & E 165 St,40.824796,-73.90242
56501381,Tompkins Ave & Hopkins St,40.69957608,-73.94708417
55823895,Townsend Ave & E 175 St,40.84741,-73.911359
11983530,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457
6330045,Underhill Ave & Pacific St,40.6804836,-73.9646795
56213071,Union Ave & E 169 St,40.82995,-73.898802
22193478,Union Ave & Jackson St,40.7160751,-73.952029
31300118,Union Ave & N 12 St,40.71924,-73.95242
17568486,Union Ave & Wallabout St,40.70029511,-73.95032283
52190454,Union St,40.7182113,-74.0836394
25085370,Union St & 4 Ave,40.6772744,-73.98282002
3274574,Union St & Bedford Ave,40.6691783,-73.9554162
8482852,Union St & Nevins St,40.67909799721684,-73.98765474557877
59467527,University Ave & Brandt Pl,40.848354,-73.918389
60396862,University Ave & Macombs Rd,40.8496401,-73.9161206
56986902,University Ave & W 168 St,40.838706,-73.927034
63631871,University Ave & W Burnside Ave,40.85501,-73.910751
16773351,University Pl & E 14 St,40.734814,-73.992085
37838862,University Pl & E 8 St,40.73143724085228,-73.99490341544151
50386960,Valentine Ave & E 183 St,40.856987,-73.898237
13310881,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608
43756049,Van Brunt St & Wolcott St,40.677342,-74.01275
41976975,Van Buren St & Broadway,40.692,-73.92617
46395675,Van Sinderen Ave & Truxton St,40.6786,-73.90369
61868434,Van Vorst Park,40.71848892,-74.047726625
24892908,Vernon Blvd & 10 St,40.7671863,-73.9373554
60122428,Vernon Blvd & 30 Rd,40.770845,-73.934171
14997238,Vernon Blvd & 31 Ave,40.7692475,-73.9354504
25788012,Vernon Blvd & 41 Rd,40.7552433,-73.9485678
63155597,Vernon Blvd & 47 Rd,40.7449067,-73.9534573
21465661,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
20729192,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208
38445671,Vesey Pl & River Terrace,40.7153379,-74.01658354
60090796,Vesey St & Church St,40.71221958009051,-74.01047229766846
41075920,W 10 St & Washington St,40.73342399437081,-74.00851495563984
13206635,W 100 St & Broadway,40.7973721,-73.97041192
42584070,W 100 St & Manhattan Ave,40.795,-73.9645
30492540,W 104 St & Amsterdam Ave,40.79904139288298,-73.96649479866028
58992378,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472
40877494,W 106 St & Central Park West,40.7981856,-73.9605909006
67051281,W 107 St & Columbus Ave,40.7997568,-73.9621128676
48183089,W 11 St & 6 Ave,40.735324,-73.998004
43141164,W 110 St & Amsterdam Ave,40.802692,-73.96295
8918530,W 113 St & Broadway,40.805973,-73.964928
36686898,W 116 St & Amsterdam Ave,40.8067581,-73.9607082
55862946,W 116 St & Broadway,40.8082,-73.9641
1457713,W 12 St & W 4 St,40.73756121181137,-74.00398269295692
9649460,W 120 St & Claremont Ave,40.8109494,-73.9634
19413253,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572
16369349,W 13 St & 5 Ave,40.735445,-73.99431
52675553,W 13 St & 7 Ave,40.73781509,-73.99994661
60206954,W 133 St & 12 Ave,40.820003,-73.959089
56026347,W 135 St & Lenox Terrace Pl,40.813619,-73.939336
65726083,W 140 St & Riverside Dr,40.824013,-73.954743
28768782,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249
66155009,W 145 St & Amsterdam Ave,40.825244,-73.947257
42822753,W 146 St & Broadway,40.826969,-73.949738
44583124,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413
67951371,W 148 St & Amsterdam Ave,40.827075,-73.945909
49085784,W 15 St & 10 Ave,40.74275382865903,-74.00747358798981
30439382,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099
22248083,W 15 St & 7 Ave,40.73935542,-73.99931783
37612374,W 155 St & Frederick Douglass Blvd,40.82923,-73.936996
56321165,W 159 St & Edgecombe Ave,40.833303,-73.939326
4576248,W 16 St & 8 Ave,40.74102150900266,-74.001384973526
57690504,W 16 St & The High Line,40.74334935,-74.00681753
61985607,W 160 St & St. Nicholas Ave,40.834468,-73.939865
51180835,W 163 St & Edgecombe Ave,40.835798,-73.937496
55448731,W 163 St & Riverside Dr,40.839278,-73.945446
33001401,W 165 St & Fort Washington Ave,40.84004,-73.942939
41598914,W 167 St & St. Nicholas Ave,40.840124,-73.93949
63408898,W 168th S & Fort Washington Ave,40.84210236102173,-73.9422395825386
25072377,W 169 St & Fort Washington Ave,40.8428422,-73.9421253
12089859,W 17 St & 8 Ave,40.74177603,-74.00149746
1799118,W 17 St & 9 Ave,40.74294891660091,-74.00413691997528
52990779,W 170 St & University Ave,40.84207,-73.926075
47149200,W 171 St & St. Nicholas Ave,40.842941,-73.938631
67731034,W 176 St & Montgomery Ave,40.849629,-73.919205
58306540,W 18 St & 6 Ave,40.73971301,-73.99456405
20775059,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472
54558965,W 180 St & Ft Washington Ave,40.849972,-73.938423
42988275,W 181 St & Riverside Dr,40.85168,-73.94186
46491535,W 186 St & St. Nicholas Ave,40.852253,-73.931308
47007865,W 190 St & Broadway,40.856487,-73.932969
67103916,W 190 St & St. Nicholas Ave,40.854788,-73.929513
58573906,W 192 St & University Ave,40.866899,-73.901942
55015006,W 20 St & 10 Ave,40.745686,-74.005141
30284860,W 20 St & 11 Ave,40.746745,-74.007756
63855166,W 20 St & 7 Ave,40.74238787,-73.99726235
6194345,W 20 St & 8 Ave,40.74345335,-74.00004031
63590812,W 204 St & Nagle Ave,40.863211,-73.920827
47623961,W 204 St & Vermilyea Ave,40.866141,-73.922648
63822008,W 21 St & 6 Ave,40.74173969,-73.99415556
61701902,W 212 St & 10 Ave,40.8676583895191,-73.91675725579262
55525156,W 218 St & Broadway,40.87139,-73.914318
52107106,W 218 St & Indian Rd,40.873054,-73.918371
6275450,W 22 St & 10 Ave,40.74691959,-74.00451887
17940515,W 22 St & 8 Ave,40.74475148,-73.99915362
63981558,W 225 St & Exterior St,40.873265,-73.906646
13966991,W 24 St & 7 Ave,40.74487634,-73.99529885
63901940,W 25 St & 6 Ave,40.74395411,-73.99144871
23194410,W 26 St & 10 Ave,40.749717753,-74.002950346
20167271,W 26 St & 8 Ave,40.74734825,-73.99723551
1219687,W 27 St & 10 Ave,40.75018156325683,-74.00218427181244
50816929,W 27 St & 7 Ave,40.746647,-73.993915
50841375,W 29 St & 9 Ave,40.7500727,-73.99839279
24344661,W 30 St & 10 Ave,40.752694,-74.002353
27251183,W 31 St & 7 Ave,40.749156,-73.9916
25464273,W 31 St & 7 Ave [temporarily removed],40.749156,-73.9916
4796478,W 33 St & 7 Ave,40.75019995,-73.99093085
2277138,W 34 St & 11 Ave,40.75594159,-74.0021163
41992151,W 35 St & 9 Ave,40.754145,-73.996089
50641390,W 35 St & Dyer Ave,40.754691,-73.997401
44655049,W 36 St & 7 Ave,40.752149,-73.989539
57177522,W 36 St & 9 Ave,40.75462324029105,-73.99516761302948
46593533,W 37 St & 10 Ave,40.756603,-73.9979
44308906,W 37 St & 5 Ave,40.75038,-73.983389
4264862,W 38 St & 8 Ave,40.75466591,-73.99138152
14624118,W 39 St & 9 Ave,40.75645824,-73.99372222
22531776,W 4 St & 7 Ave S,40.73401143,-74.00293877
39740110,W 40 St & 5 Ave,40.752269,-73.982079
27738659,W 41 St & 8 Ave,40.75640548,-73.9900262
66467849,W 42 St & 6 Ave,40.75492,-73.98455
42997812,W 42 St & 8 Ave,40.757569,-73.990985
5754212,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188
52678174,W 43 St & 10 Ave,40.76009437,-73.99461843
2847273,W 43 St & 6 Ave,40.75527307,-73.98316936
57663639,W 44 St & 11 Ave,40.762009,-73.996975
44476060,W 44 St & 5 Ave,40.755002,-73.980144
26474215,W 45 St & 6 Ave,40.7568001,-73.98291153
3451963,W 45 St & 6 Ave -,40.75668720603179,-73.98257732391357
6894322,W 45 St & 8 Ave,40.75929124,-73.98859651
9149811,W 46 St & 11 Ave,40.76341379,-73.99667444
45200400,W 47 St & 10 Ave,40.762698,-73.993012
42974272,W 47 St & 6 Ave,40.758397,-73.98255
68275514,W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935
52493948,W 48 St & Rockefeller Plaza,40.75793646243674,-73.97960275411606
37086925,W 49 St & 8 Ave,40.76227205,-73.98788205
67649668,W 50 St & 10 Ave,40.76473420006519,-73.99194359779358
12336285,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373
62246677,W 51 St & 6 Ave,40.7606597,-73.98042047
61452558,W 51 St & Rockefeller Plaza,40.75969995906254,-73.97808194160461
8345775,W 52 St & 11 Ave,40.76727216,-73.99392888
17319110,W 52 St & 5 Ave,40.75992262,-73.97648516
27052732,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
46709116,W 53 St & 10 Ave,40.766696,-73.990617
40274980,W 54 St & 11 Ave,40.768333,-73.992573
58997237,W 54 St & 9 Ave,40.76584941,-73.98690506
44794526,W 55 St & 6 Ave,40.763189,-73.978434
35876993,W 56 St & 10 Ave,40.768254,-73.988639
53275585,W 59 St & 10 Ave,40.770513,-73.988038
28248503,W 59 St & West End Ave,40.771771,-73.990625
21931118,W 63 St & Broadway,40.77163851,-73.98261428
43065337,W 64 St & Thelonious Monk Circle,40.775159,-73.989186
30996945,W 67 St & Broadway,40.77492513,-73.98266566
3829817,W 70 St & Amsterdam Ave,40.77748046,-73.98288594
39971438,W 74 St & Columbus Ave,40.7785669,-73.97754961
27756734,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719
38578084,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618
8101218,W 78 St & Broadway,40.78339981,-73.98093133
6001764,W 82 St & Central Park West,40.78275,-73.97137
54773772,W 84 St & Broadway,40.7867947,-73.977112
2269594,W 84 St & Columbus Ave,40.78499979,-73.97283406
22560199,W 87 St & Amsterdam Ave,40.78839,-73.9747
68569887,W 87 St & West End Ave,40.789622,-73.97757
10087277,W 88 St & West End Ave,40.79025417330419,-73.97718340158461
35179482,W 89 St & Columbus Ave,40.7882213,-73.97041561
29936515,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
47141022,W 92 St & Broadway,40.7921,-73.9739
2842060,W 95 St & Broadway,40.7937704,-73.971888
18574849,W Broadway & Spring St,40.72494672359416,-74.00165855884552
25282114,W Broadway & Spring St [temporarily removed],40.72494672359416,-74.00165855884552
8457385,W Broadway & Spring Street,40.72494672359416,-74.00165855884552
21757025,W Broadway & W Houston St,40.726378,-74.000472
50153780,W Burnside Ave & University Ave,40.853686,-73.912498
60574884,W Fordham Rd & Loring Pl N,40.86295,-73.90741
62037474,W Mosholu Pkwy S & Sedgwick Ave,40.88226,-73.88702
54527430,W Tremont Ave & Grand Ave,40.850036,-73.912785
66843840,W Tremont Ave & Montgomery Ave,40.851788,-73.916418
56089561,Wadsworth Ave & W 175 St,40.846052,-73.937648
32016878,Wadsworth Ave & W 179 St,40.848467,-73.936064
30818531,Wales Ave & E 147 St,40.811314,-73.907729
30175415,Wall St & South St,40.70437,-74.00637
48256833,Walnut Ave & E 136 St,40.801657,-73.909513
56578765,Walton Ave & E 153 St,40.822351,-73.926907
43692279,Walton Ave & E 168 St,40.83649,-73.918316
47263119,Walton Ave & E 171 St,40.840683,-73.915073
56733959,Walton Ave & E 183 St,40.858472,-73.90266
39809380,Wards Meadow Comfort Station,40.78294,-73.93077
16296125,Warren St,40.7211236,-74.03805095
27937478,Warren St & Court St,40.686371,-73.99383324
66176747,Warren St & Smith St,40.68542400997018,-73.99127773940563
65913027,Warren St & W Broadway,40.71473993,-74.00910627
55197110,Washington Ave & E 163 St,40.824,-73.91089
44594117,Washington Ave & E 167 St,40.829896,-73.907618
54156238,Washington Ave & E 174 St,40.843079,-73.900216
56137938,Washington Ave & Greene Ave,40.68650065,-73.96563307
628528,Washington Ave & Park Ave,40.69610226,-73.96751037
43303930,Washington Park,40.691782,-73.973729
35506293,Washington Pl & 6 Ave,40.73224119,-74.00026394
57577117,Washington Pl & Broadway,40.72903917,-73.99404649
67616980,Washington Square E,40.73049393,-73.9957214
9195450,Washington St,40.7242941,-74.0354826
41876330,Washington St & Barrow St,40.73191132323174,-74.008769094944
54355540,Washington St & Gansevoort St,40.739323,-74.008119
11477348,Water - Whitehall Plaza,40.70255065,-74.0127234
64923320,Water St & Gouverneur Ln,40.70469667894968,-74.00803416967392
59836711,Water St & Main St,40.703212,-73.990409
22442137,Waterbury St & Stagg St,40.71019,-73.93734
53447783,Waterloo Pl & Crotona Park East,40.839194,-73.888587
57605740,Watts St & Greenwich St,40.72405549,-74.00965965
59387485,Webb Ave & W 190 St,40.8660052,-73.904254892
61006785,Webster Ave & E 166 St,40.828975,-73.911259
66147471,Webster Ave & Ford St,40.85556,-73.89615
56428621,Weeks Ave & E 175 St,40.846879,-73.907342
11539610,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122
23480832,West End Ave & W 107 St,40.8021174,-73.9681805305
30688602,West End Ave & W 60 St,40.77237,-73.99005
26468721,West End Ave & W 78 St,40.783786,-73.981687
18199290,West End Ave & W 94 St,40.7941654,-73.974124
46232779,West Farms Rd & Boone Ave,40.830025,-73.886312
5802404,West St & Chambers St,40.71754834,-74.01322069
32456864,West St & Liberty St,40.711444,-74.014847
11687154,West Thames St,40.70834698,-74.01713445
44649253,Westchester Ave & E 156 St,40.817802,-73.905203
44518853,Westchester Ave & Jackson Ave,40.816124,-73.908116
38055193,Westchester Ave & Longwood Ave,40.819701,-73.901311
60418746,Westchester Ave & Southern Blvd,40.824956,-73.891677
58569428,White St & Johnson Ave,40.707174,-73.93581
53000162,White St & Moore St,40.704508,-73.9351
57045167,Wilkins Ave & Crotona Park E,40.835302,-73.895133
4124186,William St & Pine St,40.70717936,-74.00887308
44987082,Willis Ave & Bruckner Blvd,40.805701,-73.925177
62326428,Willis Ave & E 137 St,40.808384,-73.923604
42790395,Willis Ave & E 141 St,40.81093,-73.921606
51034190,Willis Ave & E 143 St,40.812299,-73.92037
21363764,Willoughby Ave & Hall St,40.69196035,-73.96536851
22287035,Willoughby Ave & Myrtle Ave,40.69757,-73.93098
26315314,Willoughby Ave & Myrtle Ave [temporarily removed],40.69757,-73.93098
44398476,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
13356296,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915
10293493,Willoughby Ave & Walworth St,40.69331716,-73.95381995
38914741,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153
67121452,Willoughby St & Ashland Pl,40.69178,-73.97877
19055769,Willoughby St & Fleet St,40.69196566,-73.9813018
65011632,Willow Ave & 12 St,40.7518674823282,-74.03037697076797
33611131,Willow Ave & E 133 St,40.800933,-73.913863
44698388,Wilson Ave & Moffat St,40.68906,-73.90506
58355456,Wilson Ave & Troutman St,40.70166,-73.92754
62824625,Windsor Pl & 8 Ave,40.660906,-73.983074
53678536,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904
63278162,Withers St & Kingsland Ave,40.71773,-73.94051
8455849,Wolcott St & Dwight St,40.6753274,-74.0100698
45437128,Woodward Ave & Harman St,40.70793,-73.91092
11695169,Wyckoff Av & Jefferson St,40.707165,-73.923711
42264885,Wyckoff Av & Stanhope St,40.703545,-73.917775
60135994,Wyckoff Ave & Gates Ave,40.699871408829885,-73.91171872615814
16347989,Wyckoff St & 3 Ave,40.6827549,-73.98258555
12192,Wyckoff St & Bond St,40.68461653897949,-73.98721285164356
64272461,Wyckoff St & Nevins St,40.683426,-73.984275
46167720,Wythe Ave & Metropolitan Ave,40.716887,-73.963198
32427417,Yankee Ferry Terminal,40.686931,-74.016966
33119554,York St,40.71649,-74.04105
